case_id,method,source,component_label,volume_vox,surface_area_proxy,compactness_v_over_s15,isoperimetric_quotient,inscribed_radius_vox,inscribed_radius_grid_step,bbox_diag_vox,radius_over_bbox_diag,radius_over_equiv_sphere,elongation_max_over_min,eroded_subcomponents,overlap_gt_vox,z0,z1,y0,y1,x0,x1,log10_isoperimetric,log1p_eroded_subcomponents,shape_score_prob_true_et,accepted_shape,fold,vol_bin,shape_threshold
BraTS-GLI-02093-106,otsu_T1c,prediction_component,1,833819,57180672.0,1.92840347131168e-06,4.20579579663797e-10,12.0,4,265.6708489842271,0.045168674116415536,0.2055197297275637,1.373134328358209,99,,16,153,19,203,24,158,-9.376151817371577,4.605170185988092,0.006199264424489702,False,1,small,0.5255652568220824
BraTS-GLI-02093-106,gmm_T1c,prediction_component,1,1038035,53937152.0,2.6204747574234986e-06,7.766267310084049e-10,14.966629547095765,4,266.7302007647428,0.05611149207770588,0.23827741498732657,1.3834586466165413,27,,14,154,19,203,25,158,-9.10978766538712,3.332204510175204,0.03227003584278864,False,1,small,0.5255652568220824
BraTS-GLI-02093-106,sustraccion,prediction_component,2,22,9472.0,2.386492900600362e-05,6.441287249488336e-08,1.4142135623730951,1,8.12403840463596,0.17407765595569785,0.8135863258112027,1.25,0,,21,26,74,78,88,93,-7.1910273330307,0.0,0.9998165162918713,True,1,small,0.5255652568220824
BraTS-GLI-02093-106,sustraccion,prediction_component,4,59766,11848960.0,1.465324599229653e-06,2.42839904995096e-10,5.656854249492381,4,230.96753018552195,0.024491989176784194,0.23323110082077042,1.0381679389312977,119,,24,155,20,156,25,158,-9.614679945705667,4.787491742782046,0.0018331195892323394,False,1,small,0.5255652568220824
BraTS-GLI-02093-106,sustraccion,prediction_component,10,60,25088.0,1.5099139198305127e-05,2.578438345560423e-08,1.4142135623730951,1,15.297058540778355,0.09245003270420485,0.5823187634322541,1.5714285714285714,0,,26,33,47,55,98,109,-7.588643248784325,0.0,0.9927885826962657,True,1,small,0.5255652568220824
BraTS-GLI-02093-106,sustraccion,prediction_component,11,52,21504.0,1.6490144700217987e-05,3.0753978513806796e-08,1.4142135623730951,1,14.866068747318506,0.09513029883089882,0.6107686723568493,1.8333333333333333,0,,26,32,75,83,58,69,-7.5120986933901746,0.0,0.9952317980698719,True,1,small,0.5255652568220824
BraTS-GLI-02093-106,sustraccion,prediction_component,12,37,14848.0,2.0450304821397387e-05,4.729899847872578e-08,1.4142135623730951,1,10.392304845413264,0.13608276348795434,0.6841383873286643,1.0,0,,27,33,55,61,79,85,-7.32514805502895,0.0,0.9990967763421295,True,1,small,0.5255652568220824
BraTS-GLI-02093-106,sustraccion,prediction_component,13,19,9216.0,2.147533275462963e-05,5.2159350776834036e-08,1.4142135623730951,1,8.602325267042627,0.1643989873053573,0.8543319874271107,2.3333333333333335,0,,28,32,63,70,91,94,-7.282667822870332,0.0,0.9997299688719437,True,1,small,0.5255652568220824
BraTS-GLI-02093-106,sustraccion,prediction_component,14,143,43264.0,1.5890809911242603e-05,2.8559094836344375e-08,1.7320508075688772,1,20.46948949045872,0.08461621909897774,0.5339224120745927,1.4444444444444444,0,,28,41,72,81,79,92,-7.544255561385024,0.0,0.9917607984324069,True,1,small,0.5255652568220824
BraTS-GLI-02093-106,sustraccion,prediction_component,16,12,6144.0,2.4917498197257264e-05,7.022006780482366e-08,1.4142135623730951,1,6.4031242374328485,0.2208630521496931,0.9957510787676723,1.3333333333333333,0,,29,32,45,49,71,75,-7.153538755513696,0.0,0.9999618273771178,True,1,small,0.5255652568220824
